334	9053.001719
335	9126.999772
336	9002.000619
337	9243.000819
338	9120.998883
339	9060.999677
340	9045.000534
341	8985.001328
342	9144.999211
343	9185.001908
344	9070.00101
345	9114.001073
346	9047.00083
347	9153.000396
348	9076.001898
349	9094.001338
350	9135.000957
351	9103.999592
352	9187.999126
353	9179.00102
354	9095.001486
355	9264.000702
356	9035.002279
357	9098.00193
358	9092.001041
359	9101.999296
360	9035.999201
361	9177.000724
362	9109.000333
363	9094.001338
364	9061.999825
365	9124.999476
366	9125.999624
367	9042.00009
368	8931.999932
369	8898.001349
370	9188.999274
371	9093.00119
372	9252.999073
373	9104.99974
374	9138.001401
375	9163.001877
376	9119.998735
377	9018.99991
378	8821.999774
379	8858.001878
380	9000.000323
381	8925.999043
382	9045.000534
383	9066.000417
384	8939.000968
385	8854.001286
386	8939.000968
387	8969.002185
388	9035.002279
389	8956.000259
390	8933.00008
391	8829.00081
392	8852.00099
393	8813.001667
394	8889.000016
395	8840.999361
396	8730.999203
397	8875.00117
398	8812.001519
399	8780.000006
400	8916.000789
401	8770.001752
402	8893.000609
403	8829.00081
404	8751.002165
405	8809.001075
406	8770.998674
407	8524.000812
408	8717.000356
409	8574.001763
410	8777.99971
411	8596.998717
412	8699.000917
413	8565.000431
414	8595.001647
415	8656.001001
416	8433.000241
417	8449.999532
418	8398.001511
419	8444.00187
420	8482.001045
421	8317.999342
422	8495.999892
423	8444.00187
424	8485.001489
425	8265.001173
426	8195.000486
427	8422.001838
428	8233.999808
429	8183.998857
430	8204.001818
431	8261.00058
432	8286.001056
433	8236.000105
434	8233.999808
435	7989.002243
436	8006.001534
437	8184.999005
438	8132.000835
439	8156.001163
440	7999.000497
441	8205.998888
442	7822.000096
443	7833.001725
444	7825.00054
445	7896.001376
446	7761.000742
447	7866.000159
448	7775.999737
449	7719.000975
450	7828.000985
451	7791.001958
452	7629.000552
453	7756.000001
454	7529.998797
455	7419.998639
456	7475.000331
457	7522.000838
458	7366.000321
459	7362.999876
460	7487.002108
461	7440.0016
462	7362.999876
463	7214.000396
464	7292.999189
465	7153.001041
466	7201.001697
467	7116.998936
468	7036.999995
469	6960.001497
470	7161.002226
471	6946.999572
472	7019.000555
473	6982.001529
474	6747.999139
475	6857.999297
476	6772.999615
477	6893.001254
478	6893.001254
479	6723.998811
480	6769.999171
481	6648.000462
482	6656.001647
483	6509.999384
484	6672.00079
485	6555.999743
486	6614.00188
487	6301.000697
488	6324.000876
489	6487.999352
490	6309.998803
491	6121.999999
492	6301.000697
493	6330.998687
494	6189.000242
495	6057.000053
496	6103.000412
497	6124.000296
498	6104.00056
499	5918.998974
500	5845.000921
501	5810.999112
502	5841.000329
503	5886.00054
504	5820.000445
505	5648.000785
506	5722.998986
507	5707.999991
508	5561.000806
509	5498.001156
510	5440.999167
511	5452.000796
512	5329.001939
513	5285.998798
514	5239.001517
515	5140.999909
516	5278.000839
517	5252.000216
518	5169.000829
519	5205.999856
520	5044.001676
521	5134.999021
522	4902.000006
523	4966.999953
524	4767.99952
525	4826.001656
526	4805.001773
527	4683.999986
528	4734.000938
529	4433.001532
530	4566.998791
531	4600.000452
532	4377.999839
533	4570.999383
534	4418.999458
535	4277.001014
536	4245.99965
537	4283.001903
538	4235.001247
539	4198.999142
540	4100.000613
541	3904.000625
542	3932.001545
543	3969.000571
544	3858.000265
545	3898.999884
546	3801.001503
547	3906.000921
548	3767.999843
549	3620.00051
550	3612.999473
551	3564.998818
552	3519.001684
553	3520.998754
554	3402.00049
555	3287.999739
556	3275.00104
557	3225.000089
558	3107.000036
559	3049.000158
560	3012.999989
561	2984.000212
562	2850.000048
563	2833.000112
564	2813.000054
565	2784.000276
566	2741.000038
567	2601.000277
568	2554.000092
569	2547.000024
570	2452.000151
571	2317.000162
572	2375.00004
573	2304.000173
574	2271.999951
575	2146.000005
576	2240.000052
577	2073.000164
578	2022.000032
579	2005.000095
580	1837.000059
581	1876.000027
582	1780.000006
583	1683.999986
584	1696.999975
585	1672.000145
586	1567.000082
587	1509.000204
588	1515.99995
589	1469.999913
590	1384.000083
591	1334.000099
592	1256.000163
593	1188.99992
594	1184.000147
595	1123.000147
596	1072.000015
597	1010.00019
598	996.9998784
599	902.0000058
600	820.9999481
601	848.0000748
602	733.9999697
603	717.0000332
604	639.9999226
605	626.0001078
606	522.0001929
607	502.9999603
608	478.0001297
609	445.0000823
610	386.0000561
611	345.0001145
612	307.0000042
613	263.0000055
614	250.0000161
615	202.0000058
616	182.999999
617	141.9999929
618	129.0000035
619	100.9999868
620	56.99998806
621	65.00001129
622	34.99998871
623	15.00000161
624	10.99999968
625	5.000001613
626	1
